Time,Amount
113138.0,1.0
113139.0,99.99
113139.0,1.0
113140.0,1.0
113140.0,1.0
113141.0,1.0
113142.0,89.0
113142.0,1.78
113142.0,1.0
113142.0,1.0
113143.0,1.0
113143.0,1.0
113144.0,1.0
113144.0,1.0
113145.0,52.88
113146.0,1.0
113146.0,1.0
113147.0,15.8
113147.0,2.69
113147.0,1.0
113148.0,1.0
113148.0,1.0
113148.0,1.0
113149.0,114.9
113149.0,1.0
113150.0,15.0
113150.0,17.99
113150.0,1.0
113151.0,48.99
113151.0,1.0
113151.0,1.0
113152.0,9.99
113152.0,1.0
113152.0,1.0
113153.0,1.0
113154.0,1.0
113154.0,99.99
113155.0,1.0
113155.0,1.0
113155.0,1.0
113156.0,9.18
113156.0,1.0
113157.0,1.0
113158.0,1.0
113158.0,1.0
113158.0,1.0
113159.0,1.0
113159.0,415.25
113160.0,124.95
113160.0,1.0
113160.0,1.0
113161.0,1.0
113161.0,1.98
113162.0,1.0
113162.0,1.0
113163.0,1.0
113163.0,35.4
113163.0,24.91
113164.0,1.0
113164.0,1.0
113164.0,1.0
113165.0,57.0
113165.0,1.0
113166.0,99.99
113166.0,315.15
113166.0,1.0
113166.0,1.98
113166.0,1.0
113166.0,10.5
113167.0,1.0
113167.0,25.0
113168.0,1.0
113168.0,1.0
113168.0,1.98
113169.0,1.0
113170.0,1.0
113170.0,1.0
113170.0,1.79
113170.0,1.0
113171.0,1.0
113171.0,54.45
113172.0,1.0
113172.0,0.89
113173.0,1.0
113174.0,1.0
113174.0,2.58
113174.0,1.0
113176.0,1.0
113177.0,1.0
113178.0,63.66
113178.0,1.0
113178.0,1.0
113178.0,64.99
113179.0,1.0
113179.0,1.0
113180.0,99.99
113180.0,1.0
113180.0,1.0
113181.0,1.0
113182.0,1.0
113183.0,1.0
113183.0,1.0
113183.0,443.1
113184.0,1.0
113184.0,1.0
113184.0,57.34
113184.0,0.92
113184.0,9.95
113185.0,1.79
113185.0,1.0
113185.0,0.99
113186.0,1.0
113186.0,1.0
113187.0,1.0
113188.0,1.0
113188.0,50.2
113188.0,1.0
113189.0,1.0
113189.0,1927.46
113189.0,1.0
113190.0,1.0
113191.0,1.0
113191.0,1.0
113192.0,1.0
113193.0,1.0
113193.0,1.0
113194.0,188.0
113194.0,28.0
113194.0,1.0
113194.0,1.0
113195.0,1.0
113196.0,17.57
113196.0,273.0
113196.0,1.79
113196.0,1.0
113196.0,1.0
113197.0,1.0
113197.0,3.57
113197.0,1.0
113198.0,1.0
113199.0,1.0
113200.0,1.0
113200.0,1.0
113200.0,1.79
113201.0,9.99
113201.0,1.0
113201.0,1.0
113202.0,1.0
113202.0,1.0
113203.0,24.0
113203.0,1.0
113203.0,120.4
113204.0,1.0
113205.0,1.0
113205.0,39.0
113205.0,1.0
113208.0,68.1
113209.0,197.84
113210.0,82.5
113214.0,2.69
113218.0,325.13
113218.0,11.5
113219.0,3.96
113220.0,1.16
113220.0,40.0
113220.0,140.0
113220.0,2.39
113221.0,5.55
113224.0,1.98
113225.0,5.0
113225.0,10.98
113227.0,6.2
113227.0,8.99
113227.0,132.0
113228.0,22.49
113230.0,49.99
113233.0,13.17
113234.0,69.99
113237.0,139.0
113237.0,26.49
113237.0,70.4
113238.0,403.31
113238.0,0.89
113242.0,1.98
113247.0,9.85
113253.0,20.0
113254.0,1.78
113258.0,1.29
113259.0,0.77
113260.0,75.1
113261.0,9.99
113262.0,179.9
113265.0,0.89
113266.0,8.95
113268.0,16.27
113269.0,19.48
113271.0,4.49
113272.0,0.98
113272.0,58.84
113276.0,50.83
113279.0,25.0
113279.0,22.89
113280.0,30.27
113281.0,1.0
113282.0,37.93
113283.0,1.78
113283.0,4.0
113284.0,0.12
113285.0,1.29
113286.0,17.99
113287.0,113.65
113288.0,16.48
113290.0,9.99
113291.0,79.54
113291.0,32.25
113292.0,166.0
113296.0,1670.25
113299.0,85.0
113299.0,180.92
113300.0,60.85
113300.0,7.95
113301.0,19.66
113302.0,30.0
113302.0,82.86
113303.0,193.24
113306.0,0.89
113306.0,69.99
113307.0,19.47
113308.0,50.85
113309.0,1.0
113309.0,0.98
113309.0,26.91
113310.0,0.89
113313.0,40.0
113313.0,0.77
113316.0,1.79
113316.0,0.99
113317.0,1.98
113319.0,5.15
113320.0,116.6
113320.0,25.0
113324.0,29.95
113325.0,1.25
113325.0,1.99
113325.0,19.33
113327.0,0.89
113328.0,17.26
113329.0,3.99
113331.0,33.4
113332.0,49.9
113333.0,116.6
113335.0,12.99
113336.0,30.0
113337.0,15.13
113337.0,29.59
113343.0,17.68
113344.0,13.03
113344.0,325.1
113346.0,6.79
113346.0,34.29
113346.0,45.85
113347.0,404.83
113350.0,0.0
113351.0,1.0
113357.0,20.49
113357.0,0.89
113357.0,154.38
113358.0,0.12
113358.0,120.4
113359.0,5.16
113360.0,2.76
113360.0,0.98
113360.0,1.79
113362.0,5.0
113365.0,57.0
113365.0,37.57
113368.0,45.9
113369.0,29.09
113370.0,0.89
113370.0,1.0
113373.0,1.0
113373.0,100.0
113374.0,274.28
113375.0,1.0
113376.0,0.98
113376.0,156.9
113377.0,1.0
113379.0,182.05
113379.0,6.77
113379.0,1.0
113379.0,110.0
113381.0,1.0
113382.0,27.78
113383.0,1.0
113385.0,9.99
113385.0,1.0
113385.0,9.99
113385.0,4.56
113386.0,84.31
113387.0,0.69
113388.0,33.15
113388.0,0.98
113388.0,1.0
113388.0,4.86
113389.0,16.99
113389.0,180.92
113389.0,137.75
113389.0,1.0
113390.0,1.18
113391.0,1.29
113391.0,69.97
113392.0,1.0
113393.0,30.9
113394.0,1.0
113396.0,83.2
113396.0,1.0
113398.0,1.0
113398.0,29.62
113399.0,1.98
113400.0,1.0
113400.0,0.98
113402.0,1.0
113403.0,99.0
113403.0,60.44
113403.0,99.0
113404.0,1.0
113404.0,32.66
113404.0,74.95
113405.0,750.0
113405.0,1.29
113405.0,0.0
113407.0,1.0
113408.0,1.0
113410.0,0.78
113411.0,1.0
113412.0,163.55
113413.0,2.69
113413.0,1.79
113413.0,104.9
113413.0,29.99
113413.0,1.0
113414.0,29.99
113414.0,0.49
113414.0,0.89
113414.0,0.98
113414.0,11.99
113414.0,175.0
113415.0,0.0
113415.0,1.0
113416.0,7.26
113416.0,15.0
113417.0,48.8
113418.0,1.0
113420.0,0.0
113420.0,15.0
113420.0,1.0
113422.0,74.73
113422.0,1.0
113424.0,31.0
113424.0,1.0
113424.0,172.22
113425.0,463.34
113425.0,3.56
113426.0,0.98
113426.0,1.0
113427.0,26.42
113427.0,84.05
113429.0,1.0
113429.0,9.0
113430.0,60.48
113430.0,49.99
113431.0,1.0
113432.0,1.0
113432.0,34.66
113434.0,1.0
113434.0,75.0
113435.0,0.0
113436.0,4.0
113437.0,52.55
113437.0,2.93
113437.0,0.5
113437.0,168.83
113437.0,1.0
113439.0,1.0
113440.0,1.0
113440.0,6.99
113441.0,136.47
113441.0,0.98
113441.0,1.0
113441.0,3.96
113443.0,1.0
113444.0,6.99
113445.0,1.0
113445.0,6.99
113446.0,63.97
113446.0,80.72
113446.0,6.99
113446.0,14.73
113447.0,1.0
113449.0,1.0
113449.0,198.0
113450.0,14.99
113451.0,2.69
113451.0,1.0
113452.0,1.79
113454.0,18.23
113454.0,1.0
113455.0,0.0
113455.0,1.79
113455.0,25.9
113456.0,1.0
113458.0,49.99
113458.0,1.0
113459.0,15.16
113460.0,1.0
113461.0,44.99
113462.0,1.0
113464.0,1.0
113464.0,107.0
113465.0,0.0
113465.0,95.0
113466.0,0.89
113466.0,1.0
113466.0,1.0
113466.0,59.23
113468.0,1.0
113469.0,89.99
113471.0,1.0
113471.0,12.14
113471.0,12.91
113472.0,35.95
113472.0,583.2
113473.0,1.0
113475.0,1.0
113475.0,13.75
113477.0,81.02
113478.0,1.0
113478.0,1.46
113479.0,24.35
113479.0,1.0
113480.0,282.5
113480.0,3.59
113480.0,1.4
113481.0,10.4
113481.0,1.51
113482.0,1.0
113482.0,17.19
113482.0,0.89
113483.0,0.89
113484.0,4.0
113484.0,4.0
113484.0,1.0
113485.0,0.99
113486.0,1.0
113486.0,22.0
113487.0,5.99
113488.0,13.74
113488.0,1.0
113488.0,4.99
113489.0,9.95
113490.0,1.0
113491.0,9.74
113491.0,259.44
113492.0,99.0
113493.0,18.71
113493.0,1.0
113494.0,1.0
113497.0,1.0
113497.0,241.51
113498.0,1.0
113498.0,686.0
113499.0,6.8
113500.0,2.28
113500.0,1.0
113503.0,116.97
113503.0,354.99
113503.0,1.0
113505.0,7.56
113505.0,1.0
113506.0,0.0
113506.0,2.58
113507.0,1.99
113507.0,30.34
113507.0,1.0
113509.0,1.0
113511.0,2.92
113511.0,2.67
113511.0,374.7
113511.0,11.0
113511.0,1.0
113512.0,2.49
113513.0,1.0
113514.0,30.0
113515.0,4.0
113516.0,81.26
113516.0,1.0
113517.0,0.89
113517.0,1.0
113518.0,26.35
113518.0,38.46
113519.0,1.0
113520.0,29.22
113521.0,1.79
113521.0,5.99
113522.0,1.0
113524.0,1.0
113524.0,0.77
113525.0,24.99
113526.0,1.0
113526.0,170.65
113528.0,18.88
113528.0,76.36
113528.0,1.0
113528.0,2.99
113529.0,1.78
113530.0,1.0
113532.0,1.0
113533.0,57.65
113534.0,1.0
113536.0,1.0
113537.0,92.0
113538.0,1.0
113539.0,721.17
113540.0,0.89
113540.0,1.0
113541.0,1.98
113541.0,200.0
113541.0,1.29
113542.0,1.0
113544.0,100.0
113545.0,1.0
113546.0,1.78
113547.0,1.0
113547.0,35.0
113548.0,5.0
113548.0,66.0
113548.0,9.99
113549.0,1.0
113550.0,73.99
113550.0,1.0
113551.0,1.0
113552.0,8.0
113553.0,7.06
113553.0,1.0
113554.0,40.0
113555.0,154.45
113555.0,1.0
113557.0,22.7
113557.0,1.0
113557.0,8.99
113559.0,1.0
113560.0,200.0
113561.0,1.0
113561.0,42.58
113561.0,1.0
113563.0,942.83
113563.0,28.5
113563.0,1.0
113564.0,5.34
113565.0,1.0
113565.0,3.0
113569.0,53.0
113569.0,2.69
113569.0,9.99
113571.0,18.48
113573.0,1.39
113573.0,8.0
113573.0,13.7
113577.0,10.0
113577.0,84.65
113578.0,150.0
113578.0,25.28
113580.0,8.3
113580.0,25.2
113581.0,0.89
113581.0,6.4
113582.0,1.78
113583.0,12.57
113583.0,259.44
113584.0,65.92
113584.0,5.99
113586.0,25.0
113586.0,300.0
113586.0,5.64
113588.0,10.39
113589.0,237.1
113590.0,6.28
113590.0,3.36
113591.0,19.95
113592.0,19.0
113592.0,37.4
113593.0,7.88
113594.0,50.0
113595.0,1.46
113597.0,1.0
113597.0,3.5
113599.0,15.0
113600.0,10.2
113601.0,10.0
113601.0,1.0
113601.0,1.0
113604.0,25.74
113605.0,9.99
113606.0,11.77
113607.0,99.0
113609.0,1.0
113609.0,74.91
113610.0,151.72
113610.0,1.79
113610.0,103.6
113613.0,1.79
113615.0,1.0
113615.0,0.0
113616.0,2.28
113616.0,46.6
113616.0,100.37
113620.0,21.93
113620.0,0.72
113620.0,140.65
113621.0,113.9
113622.0,367.08
113623.0,31.92
113625.0,54.5
113627.0,19.9
113628.0,1.0
113628.0,1.0
113629.0,1.0
113629.0,45.9
113630.0,1.0
113630.0,1.0
113630.0,1.29
113630.0,0.99
113631.0,37.89
113631.0,1.0
113631.0,1.0
113632.0,1.0
113633.0,1.0
113633.0,1.0
113634.0,1.29
113634.0,1.0
113634.0,1.0
113635.0,1.0
113635.0,160.16
113635.0,1.0
113635.0,203.39
113636.0,1.0
113636.0,54.16
113636.0,25.03
113637.0,56.15
113637.0,85.0
113637.0,1.0
113637.0,1.0
113638.0,22.08
113638.0,1.0
113638.0,1.0
113639.0,1.0
113639.0,1.0
113640.0,1.0
113640.0,1.0
113641.0,3.85
113641.0,4.9
113642.0,155.08
113646.0,101.0
113647.0,155.08
113649.0,24.99
113649.0,69.0
113653.0,187.06
113653.0,15.13
113657.0,30.0
113657.0,9.99
113658.0,35.95
113658.0,110.0
113660.0,0.79
113662.0,217.65
113662.0,1.79
113662.0,7.5
113662.0,1.29
113662.0,17.7
113662.0,103.0
113666.0,9.86
113666.0,193.58
113670.0,62.8
113671.0,1.51
113671.0,0.0
113673.0,2.67
113673.0,10.07
113673.0,108.1
113674.0,4.32
113676.0,107.5
113677.0,1.98
113678.0,49.32
113679.0,8.4
113680.0,26.9
113680.0,1.0
113688.0,4.67
113691.0,8.15
113692.0,1.98
113693.0,6.23
113695.0,40.25
113696.0,106.72
113696.0,1.29
113699.0,103.42
113700.0,192.62
113701.0,7.59
113703.0,4.99
113703.0,66.0
113704.0,1.0
113706.0,0.89
113706.0,166.42
113707.0,0.0
113708.0,0.89
113711.0,9.0
113711.0,13.4
113712.0,7.49
113712.0,19.0
113713.0,29.0
113714.0,1.0
113715.0,1.98
113715.0,1.0
113715.0,1.0
113716.0,1.0
113716.0,1.0
113716.0,170.58
113717.0,1.0
113717.0,2.97
113717.0,1.0
113718.0,1.0
113718.0,1.0
113719.0,244.53
113719.0,1.0
113719.0,1.0
113719.0,0.89
113720.0,1.0
113720.0,1.0
113721.0,1.0
113721.0,1.0
113721.0,1.0
113722.0,1.0
113722.0,1.0
113722.0,15.0
113723.0,100.0
113723.0,1.0
113723.0,1.0
113724.0,1.0
113724.0,1.0
113724.0,38.14
113724.0,1.0
113725.0,1.79
113725.0,1.0
113725.0,1.0
113726.0,62.98
113727.0,1.79
113727.0,0.89
113730.0,51.0
113730.0,39.25
113730.0,19.66
113731.0,123.05
113731.0,1.0
113732.0,75.62
113732.0,1.0
113732.0,79.93
113732.0,1.0
113732.0,1.0
113733.0,1.0
113733.0,1.0
113734.0,69.8
113734.0,45.13
113734.0,1.0
113734.0,69.5
113734.0,1.0
113734.0,32.9
113735.0,1.0
113735.0,1.0
113736.0,1.0
113736.0,1.0
113736.0,1.0
113736.0,38.72
113737.0,1.0
113737.0,1.0
113737.0,1.51
113737.0,1.51
113737.0,31.35
113737.0,1.46
113738.0,392.4
113738.0,1.0
113738.0,9.0
113738.0,1.0
113738.0,1.0
113739.0,1.0
113740.0,4.49
113742.0,1.79
113742.0,12.99
113743.0,1.98
113743.0,1.0
113743.0,1.0
113743.0,9.0
113744.0,1.0
113744.0,1.0
113745.0,1.0
113745.0,1.0
113745.0,100.0
113745.0,9.99
113746.0,1.0
113746.0,1.0
113747.0,1.0
113747.0,1.0
113748.0,15.0
113748.0,24.99
113748.0,1.0
113748.0,1.0
113749.0,1.0
113749.0,1.0
113750.0,1.0
113750.0,1.0
113750.0,90.0
113751.0,1.0
113751.0,1.0
113752.0,1.0
113752.0,1.0
113753.0,38.52
113753.0,1.0
113753.0,1.0
113754.0,1.0
113754.0,1.0
113754.0,0.76
113755.0,1.0
113755.0,1.29
113755.0,57.45
113756.0,1.0
113756.0,1.0
113757.0,1.0
113757.0,1.0
113757.0,0.89
113758.0,1.0
113758.0,1.0
113758.0,18.93
113759.0,1.0
113760.0,1.0
113763.0,0.99
113763.0,61.07
113765.0,22.65
113765.0,40.0
113767.0,45.0
113768.0,100.0
113768.0,3.81
113768.0,0.77
113769.0,10.15
113769.0,23.11
113770.0,0.89
113772.0,0.0
113774.0,14.48
113775.0,50.0
113775.0,15.37
113776.0,1418.25
113776.0,99.26
113776.0,95.0
113776.0,61.96
113779.0,8.32
113780.0,28.0
113782.0,9.99
113788.0,59.95
113788.0,90.12
113789.0,125.0
113789.0,14.99
113789.0,37.93
113790.0,29.0
113790.0,16.99
113791.0,322.5
113792.0,4.99
113793.0,27.89
113794.0,107.0
113794.0,33.35
113794.0,1.79
113797.0,29.99
113797.0,0.0
113798.0,45.0
113798.0,8.99
113799.0,37.93
113800.0,0.89
113800.0,8.5
113802.0,3.78
113803.0,165.9
113803.0,109.71
113804.0,2.8
113807.0,0.77
113807.0,3.58
113808.0,0.99
113809.0,20.16
113811.0,36.0
113812.0,4.49
113815.0,16.07
113817.0,0.0
113818.0,5.99
113819.0,3.99
113820.0,10.78
113820.0,0.99
113822.0,0.0
113823.0,383.0
113824.0,0.0
113824.0,79.0
113824.0,37.93
113826.0,91.92
113826.0,5.4
113827.0,24.27
113829.0,1681.28
113829.0,19.9
113831.0,28.07
113831.0,77.65
113831.0,9.85
113832.0,2.22
113834.0,37.93
113835.0,39.95
113835.0,4.49
113836.0,30.0
113837.0,0.0
113838.0,9.0
113839.0,45.0
113839.0,31.86
113840.0,52.8
113841.0,33.0
113841.0,0.89
113841.0,12.07
113842.0,27.01
113843.0,0.89
113845.0,0.99
113845.0,28.6
113845.0,7.99
113846.0,1.0
113846.0,398.2
113847.0,46.94
113847.0,1.54
113849.0,49.99
113850.0,63.95
113850.0,1.5
113855.0,41.8
113855.0,1.0
113855.0,305.11
113856.0,453.5
113857.0,10.93
113857.0,54.9
113860.0,66.0
113860.0,13.48
113861.0,1.98
113864.0,9.16
113864.0,9.99
113864.0,99.0
113865.0,39.85
113866.0,28.07
113866.0,0.93
113866.0,2.27
113866.0,8.99
113867.0,180.0
113868.0,0.77
113868.0,99.71
113869.0,143.93
113874.0,20.0
113877.0,38.53
113878.0,1.51
113879.0,88.0
113879.0,3.85
113879.0,0.0
113881.0,31.78
113886.0,37.8
113887.0,30.0
113887.0,36.87
113889.0,39.8
113889.0,0.89
113892.0,1.98
113893.0,57.78
113896.0,121.0
113896.0,84.95
113897.0,0.89
113899.0,169.28
113900.0,120.83
113902.0,25.99
113903.0,38.52
113904.0,81.5
113904.0,275.19
113905.0,97.0
113906.0,1.78
113907.0,13.95
113907.0,281.99
113908.0,5.99
113909.0,0.0
113911.0,7.7
113912.0,31.78
113912.0,1.98
113913.0,1.51
113913.0,115.57
113914.0,48.4
113914.0,1.79
113916.0,91.41
113916.0,8.98
113919.0,98.75
113919.0,0.89
113919.0,52.92
113921.0,18.98
113921.0,47.89
113923.0,51.18
113924.0,14.68
113925.0,10.19
113925.0,12.97
113925.0,0.0
113925.0,156.18
113926.0,106.0
113927.0,28.0
113929.0,22.8
113930.0,1.79
113930.0,1.0
113932.0,214.8
113932.0,29.95
113933.0,115.57
113934.0,4.53
113936.0,134.1
113937.0,69.35
113939.0,53.9
113939.0,155.0
113940.0,18.88
113941.0,1.29
113941.0,19.4
113943.0,1.0
113943.0,0.0
113944.0,8.7
113947.0,111.0
113949.0,29.0
113950.0,26.44
113951.0,115.57
113951.0,1.79
113951.0,30.24
113951.0,75.55
113953.0,50.85
113954.0,33.75
113956.0,19.63
113956.0,354.4
113956.0,31.11
113956.0,158.0
113956.0,9.63
113957.0,57.78
113958.0,0.0
113958.0,1.58
113958.0,20.0
113959.0,248.08
113965.0,146.95
113965.0,4.56
113966.0,105.0
113966.0,1.98
113968.0,4.67
113968.0,1.51
113969.0,39.95
113971.0,337.25
113971.0,95.0
113973.0,0.0
113976.0,26.45
113977.0,55.49
113977.0,8.99
113979.0,4.99
113980.0,55.64
113981.0,1.98
113982.0,68.0
113983.0,2.68
113984.0,55.0
113984.0,19.51
113985.0,11.0
113986.0,2.69
113987.0,26.4
113988.0,0.0
113989.0,15.16
113990.0,18.0
113990.0,1.46
113992.0,57.78
113993.0,53.09
113995.0,44.95
113997.0,184.91
113998.0,12.09
114001.0,9.99
114003.0,7.99
114003.0,0.89
114005.0,1.98
114006.0,8.74
114006.0,1.0
114006.0,9.99
114008.0,31.78
114008.0,25.0
114008.0,1.29
114011.0,8.99
114013.0,0.79
114014.0,10.99
114015.0,25.29
114017.0,1.6
114019.0,54.62
114020.0,14.76
114020.0,25.29
114020.0,15.0
114021.0,122.0
114021.0,2.69
114021.0,113.49
114022.0,0.89
114022.0,101.25
114022.0,6.0
114024.0,40.0
114024.0,1.46
114025.0,128.0
114027.0,39.34
114027.0,1.79
114030.0,30.0
114032.0,63.88
114033.0,239.0
114034.0,6.39
114034.0,200.0
114035.0,1.49
114035.0,94.0
114036.0,0.89
114037.0,9.99
114037.0,56.75
114037.0,39.99
114038.0,89.99
114039.0,0.0
114039.0,77.8
114040.0,57.39
114041.0,1.98
114042.0,38.52
114044.0,1.29
114044.0,4.49
114044.0,97.0
114044.0,1.51
114045.0,136.32
114047.0,6.0
114048.0,152.95
114048.0,72.38
114049.0,15.13
114050.0,28.9
114052.0,2.58
114053.0,23.6
114054.0,1.51
114054.0,1.51
114055.0,38.52
114057.0,311.0
114059.0,325.3
114061.0,8.96
114062.0,0.89
114063.0,170.0
114064.0,15.0
114065.0,5.76
114066.0,54.89
114067.0,58.0
114067.0,0.89
114068.0,1.0
114069.0,1.51
114069.0,57.78
114069.0,1.98
114073.0,29.8
114073.0,130.0
114074.0,21.99
114074.0,10.93
114075.0,12.0
114079.0,3.59
114079.0,0.0
114080.0,141.0
114080.0,16.99
114081.0,0.99
114081.0,44.41
114082.0,31.86
114082.0,9.0
114083.0,4.49
114083.0,50.0
114084.0,255.08
114084.0,1.99
114084.0,0.0
114085.0,116.81
114086.0,14.23
114087.0,154.0
114087.0,123.0
114088.0,0.0
114089.0,1.79
114089.0,1.9
114090.0,1.9
114091.0,28.0
114096.0,14.99
114098.0,4.99
114098.0,1.79
114099.0,8.78
114100.0,60.65
114100.0,0.99
114101.0,0.89
114101.0,9.82
114102.0,7.15
114104.0,82.94
114104.0,39.49
114107.0,29.4
114108.0,1.29
114109.0,31.86
114109.0,1.98
114109.0,179.0
114110.0,85.25
114113.0,168.69
114113.0,0.15
114114.0,126.0
114114.0,0.75
114114.0,107.28
114114.0,14.0
114116.0,104.45
114116.0,19.99
114116.0,47.26
114116.0,2.68
114117.0,0.0
114118.0,402.0
114118.0,11.34
114119.0,25.0
114121.0,49.0
114123.0,60.9
114123.0,84.0
114125.0,284.6
114126.0,92.57
114129.0,2.18
114129.0,1.78
114131.0,20.13
114131.0,42.0
114131.0,1.98
114132.0,47.61
114132.0,319.0
114133.0,28.0
114133.0,55.29
114134.0,13.0
114134.0,0.89
114135.0,10.0
114136.0,0.38
114138.0,0.0
114138.0,1.29
114139.0,31.78
114140.0,1068.55
114140.0,0.76
114141.0,47.0
114142.0,18.92
114142.0,22.75
114142.0,31.78
114143.0,88.0
114143.0,99.99
114144.0,16.75
114145.0,29.99
114145.0,575.91
114145.0,254.2
114146.0,26.0
114146.0,31.86
114146.0,63.0
114146.0,25.0
114147.0,25.85
114147.0,0.76
114147.0,420.0
114148.0,39.6
114148.0,25.0
114150.0,2.58
114150.0,31.78
114151.0,0.99
114153.0,453.95
114154.0,2.84
114154.0,14.99
114157.0,72.6
114158.0,84.0
114159.0,5.49
114160.0,33.81
114162.0,0.0
114162.0,10.0
114163.0,57.59
114164.0,90.04
114164.0,42.0
114164.0,49.95
114164.0,19.95
114164.0,99.99
114166.0,142.8
114166.0,24.99
114167.0,2.58
114167.0,1.0
114168.0,168.0
114168.0,10.62
114168.0,36.41
114169.0,7.74
114169.0,6.0
114170.0,82.06
114172.0,9.99
114172.0,92.2
114174.0,1.99
114175.0,0.99
114176.0,11.5
114176.0,37.0
114177.0,1.79
114177.0,30.34
114177.0,200.0
114177.0,0.89
114178.0,9.19
114179.0,15.0
114179.0,35.0
114180.0,0.0
114181.0,5.2
114181.0,50.0
114182.0,42.4
114182.0,9.49
114182.0,2.09
114182.0,58.96
114184.0,7.67
114184.0,99.99
114184.0,69.32
114185.0,15.0
114186.0,61.78
114188.0,9.0
114190.0,231.0
114190.0,3.59
114193.0,3.58
114194.0,38.0
114198.0,108.72
114198.0,15.0
114199.0,17.99
114199.0,9.0
114199.0,1.0
114201.0,224.06
114202.0,19.95
114204.0,15.13
114204.0,2.69
114204.0,2.99
114205.0,0.89
114205.0,12.33
114208.0,17.69
114209.0,35.0
114209.0,126.84
114211.0,101.0
114211.0,60.0
114213.0,52.2
114214.0,68.82
114215.0,34.6
114215.0,28.0
114217.0,20.73
114218.0,5.49
114220.0,5.91
114221.0,1.78
114225.0,16.68
114227.0,2.69
114228.0,9.49
114228.0,4.99
114229.0,29.99
114229.0,76.5
114230.0,35.95
114231.0,151.4
114231.0,0.99
114232.0,1.0
114235.0,0.0
114235.0,21.15
114235.0,0.79
114237.0,30.3
114239.0,438.2
114240.0,3.74
114241.0,7.7
114242.0,36.07
114242.0,53.5
114243.0,9.98
114245.0,9.4
114247.0,16.18
114248.0,38.7
114248.0,1.79
114249.0,108.7
114254.0,9.85
114254.0,0.76
114257.0,60.0
114258.0,70.0
114258.0,252.83
114259.0,13.99
114260.0,53.94
114260.0,53.48
114263.0,19.6
114263.0,24.99
114265.0,2.21
114266.0,305.0
114267.0,21.62
114269.0,0.89
114270.0,1.0
114270.0,60.5
114271.0,13.02
114273.0,38.92
114275.0,0.89
114275.0,44.3
114276.0,1.29
114277.0,20.0
114277.0,2.96
114278.0,37.0
114285.0,723.79
114286.0,60.0
114287.0,20.9
114289.0,8.92
114292.0,120.4
114294.0,0.89
114295.0,10.5
114296.0,40.85
114298.0,22.76
114301.0,5.0
114302.0,25.0
114303.0,6.6
114303.0,0.67
114303.0,12.95
114304.0,1.78
114305.0,6.27
114305.0,44.6
114305.0,387.9
114307.0,1.29
114308.0,395.0
114310.0,69.99
114310.0,2.28
114311.0,349.0
114315.0,15.0
114315.0,25.89
114315.0,11.99
114316.0,24.99
114318.0,529.0
114319.0,14.43
114319.0,99.99
114320.0,0.0
114321.0,0.99
114321.0,1.29
114323.0,1.6
114326.0,6.96
114326.0,8.99
114326.0,1000.0
114326.0,15.0
114326.0,2.69
114328.0,23.67
114328.0,85.8
114330.0,159.45
114330.0,1.79
114332.0,9.99
114333.0,43.85
114336.0,134.99
114336.0,64.0
114336.0,151.41
114338.0,2.99
114339.0,49.99
114339.0,0.76
114339.0,66.0
114340.0,2.58
114340.0,1.51
114341.0,19.72
114341.0,8.36
114343.0,49.95
114344.0,1.26
114344.0,8.95
114345.0,98.23
114345.0,63.96
114346.0,1.51
114347.0,1.0
114349.0,49.99
114349.0,0.69
114350.0,0.0
114351.0,6.45
114351.0,14.35
114352.0,2.69
114353.0,15.0
114354.0,41.0
114355.0,0.0
114356.0,3.57
114358.0,32.9
114360.0,1.0
114361.0,1.0
114361.0,1.0
114361.0,42.81
114362.0,1.0
114362.0,1.0
114362.0,3.58
114363.0,1.0
114363.0,1.0
114363.0,89.99
114363.0,23.0
114364.0,1.0
114364.0,1.0
114365.0,1.0
114366.0,0.5
114366.0,1.51
114366.0,1.6
114366.0,1.0
114366.0,1.0
114367.0,1.0
114367.0,1.0
114367.0,0.89
114368.0,54.0
114368.0,46.46
114368.0,18.96
114369.0,1.79
114370.0,36.41
114373.0,15.0
114375.0,6.18
114376.0,79.0
114377.0,3.56
114377.0,1.78
114377.0,2.69
114380.0,25.98
114382.0,3.94
114383.0,4.94
114383.0,9.99
114384.0,1.79
114384.0,6.0
114385.0,45.0
114386.0,7.3
114386.0,64.99
114387.0,1.0
114387.0,51.98
114387.0,25.0
114388.0,7.7
114389.0,78.54
114390.0,161.0
114391.0,2.69
114391.0,1.11
114392.0,0.89
114392.0,903.5
114393.0,50.48
114394.0,2.67
114396.0,6.47
114397.0,5.49
114397.0,34.0
114397.0,22.0
114399.0,1.98
114399.0,1.29
114400.0,74.0
114402.0,13.39
114404.0,72.9
114404.0,40.37
114405.0,15.15
114406.0,39.0
114408.0,64.26
114409.0,38.5
114410.0,0.0
114410.0,40.37
114410.0,99.99
114412.0,88.85
114413.0,7.1
114415.0,28.0
114417.0,75.0
114417.0,3.27
114417.0,0.89
114420.0,49.12
114421.0,32.65
114424.0,1.29
114424.0,0.89
114424.0,60.85
114425.0,1.51
114427.0,4.0
114428.0,1.0
114429.0,10.6
114431.0,10.62
114432.0,1.79
114434.0,4.49
114435.0,1.0
114436.0,12.31
114436.0,50.0
114436.0,0.0
114437.0,15.0
114438.0,1.98
114438.0,12.99
114438.0,62.11
114439.0,10.0
